GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_OnshoreWind_OnWind_107,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_107,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_201,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_201,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_202,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_202,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_203,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_203,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_204,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_204,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_205,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_205,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_206,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_206,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_207,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_207,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_208,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_208,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_209,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_209,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_301,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_301,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_302,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_302,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_303,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_303,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_304,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_304,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_305,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_305,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_306,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_306,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_307,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_307,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_308,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_308,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_309,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_309,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_401,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_401,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_402,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_402,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_403,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_403,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_404,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_404,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_405,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_405,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_406,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_406,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_407,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_407,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_408,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_408,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_409,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_409,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_410,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_410,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_501,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_501,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_502,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_502,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_503,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_503,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_504,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_504,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_505,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_505,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_506,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_506,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_507,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_507,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_508,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_508,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_509,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_509,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_Kahuku,2011,6258496.67588463,.,52411.3651872
Oahu_OnshoreWind_OnWind_Kahuku,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_Kahuku,2045,1500316.68413025,.,36683.970795
Oahu_OnshoreWind_OnWind_Kawailoa,2012,4735030.2888547,.,52411.3651872
Oahu_OnshoreWind_OnWind_Kawailoa,2025,1991246.22546818,.,43215.6550153846
Oahu_OnshoreWind_OnWind_Kawailoa,2045,1500316.68413025,.,36683.970795
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2045,1862734.63899725,.,9198.68957529505
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2016,6631966.11385323,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2025,3368977.98681062,.,16636.928329929
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2045,1862734.63899725,.,9198.68957529505
Oahu_Waiau_10,1973,574324.697098231,.,18925.8787097037
Oahu_Waiau_9,1973,574324.697098231,.,18925.8787097037
