timestamp,Oahu_AES,Oahu_Airport_DSG,Oahu_Battery_Bulk,Oahu_Battery_Conting,Oahu_Battery_Reg,Oahu_CC_152,Oahu_CIP_CT,Oahu_CentralTrackingPV_PV_01,Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_11,Oahu_CentralTrackingPV_PV_12,Oahu_CentralTrackingPV_PV_13,Oahu_CentralTrackingPV_PV_14,Oahu_CentralTrackingPV_PV_15,Oahu_CentralTrackingPV_PV_16,Oahu_CentralTrackingPV_PV_17,Oahu_CentralTrackingPV_PV_18,Oahu_DistBattery,Oahu_FlatDistPV_Oahu_FlatDistPV_0,Oahu_FlatDistPV_Oahu_FlatDistPV_1,Oahu_FlatDistPV_Oahu_FlatDistPV_2,Oahu_FlatDistPV_Oahu_FlatDistPV_3,Oahu_H-Power,Oahu_IC_Barge,Oahu_IC_MCBH,Oahu_IC_Schofield,Oahu_Kahe_1,Oahu_Kahe_2,Oahu_Kahe_3,Oahu_Kahe_4,Oahu_Kahe_5,Oahu_Kahe_6,Oahu_Kalaeloa_CC1,Oahu_Kalaeloa_CC2,Oahu_Kalaeloa_CC3,Oahu_OffshoreWind_OffWind,Oahu_OnshoreWind_OnWind_101,Oahu_OnshoreWind_OnWind_102,Oahu_OnshoreWind_OnWind_103,Oahu_OnshoreWind_OnWind_104,Oahu_OnshoreWind_OnWind_105,Oahu_OnshoreWind_OnWind_106,Oahu_OnshoreWind_OnWind_107,Oahu_OnshoreWind_OnWind_201,Oahu_OnshoreWind_OnWind_202,Oahu_OnshoreWind_OnWind_203,Oahu_OnshoreWind_OnWind_204,Oahu_OnshoreWind_OnWind_205,Oahu_OnshoreWind_OnWind_206,Oahu_OnshoreWind_OnWind_207,Oahu_OnshoreWind_OnWind_208,Oahu_OnshoreWind_OnWind_209,Oahu_OnshoreWind_OnWind_301,Oahu_OnshoreWind_OnWind_302,Oahu_OnshoreWind_OnWind_303,Oahu_OnshoreWind_OnWind_304,Oahu_OnshoreWind_OnWind_305,Oahu_OnshoreWind_OnWind_306,Oahu_OnshoreWind_OnWind_307,Oahu_OnshoreWind_OnWind_308,Oahu_OnshoreWind_OnWind_309,Oahu_OnshoreWind_OnWind_401,Oahu_OnshoreWind_OnWind_402,Oahu_OnshoreWind_OnWind_403,Oahu_OnshoreWind_OnWind_404,Oahu_OnshoreWind_OnWind_405,Oahu_OnshoreWind_OnWind_406,Oahu_OnshoreWind_OnWind_407,Oahu_OnshoreWind_OnWind_408,Oahu_OnshoreWind_OnWind_409,Oahu_OnshoreWind_OnWind_410,Oahu_OnshoreWind_OnWind_501,Oahu_OnshoreWind_OnWind_502,Oahu_OnshoreWind_OnWind_503,Oahu_OnshoreWind_OnWind_504,Oahu_OnshoreWind_OnWind_505,Oahu_OnshoreWind_OnWind_506,Oahu_OnshoreWind_OnWind_507,Oahu_OnshoreWind_OnWind_508,Oahu_OnshoreWind_OnWind_509,Oahu_OnshoreWind_OnWind_Kahuku,Oahu_OnshoreWind_OnWind_Kawailoa,Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,Oahu_Waiau_10,Oahu_Waiau_6,Oahu_Waiau_7,Oahu_Waiau_8,Oahu_Waiau_9
2020-01-19 08:00,180,0,0,0,0,0,0,12.3961,0,0,2.25289,14.7182,0,26.0758,0,0,0,21.8124,0,0,0,0,0,0,0,0,44.7217,2.91705,0,8.36138,42.8,0,0,0,36.5,36.7,36.3,0,54.7,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6912,0,0,0,0,0,0,0,0,20.371,31.7915,0.961211,10.7723,10.8095,0,3.28892,1.56487,6.83156,0,0,0,12.3631,0,5.94822,1.64921,0,3.60261,0,0,0,0,0
2020-01-19 10:00,180,0,0,0,0,0,0,15.5635,0,0,2.79448,18.1314,0,27.3451,0,0,0,22.847,0,0,0,0,0,0,0,0,117.708,8.34754,0,23.7576,42.8,0,0,0,36.5,36.7,36.3,0,54.7,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.743,0,0,0,0,0,0,0,0,19.4539,19.5508,5.21358,13.6782,18.8826,0,17.023,5.76921,13.5129,0,0,0,23.5077,0,10.4678,7.21184,0,10.7826,0,0,0,0,0
2020-01-19 12:00,180,0,0,0,0,0,0,14.9931,0,0,2.21088,8.31905,0,34.3012,0,0,0,32.0173,0,0,0,0,0,0,0,0,161.071,9.97142,0,23.7954,42.8,0,0,0,36.5,36.7,36.3,0,54.7,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81034,0,0,0,0,0,0,0,0,15.7031,17.0433,7.98165,13.7224,17.5377,0,26.2134,8.82461,17.8064,0,0,0,23.455,0,11.9615,13.4668,0,13.197,0,0,0,0,0
2020-01-19 14:00,180,0,0,0,0,0,0,12.6456,0,0,2.42563,13.3664,0,41.1229,0,0,0,12.4064,0,0,0,0,0,0,0,0,137.575,8.44352,0,25.6764,42.8,0,0,0,36.5,36.7,36.3,0,54.7,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94678,0,0,0,0,0,0,0,0,9.57744,11.3308,8.78701,12.453,10.622,0,29.953,2.11406,16.2719,0,0,0,19.5837,0,8.10085,14.8388,0,14.7686,0,0,0,0,0
2020-01-19 16:00,180,0,0,0,0,0,0,5.56328,0,0,0.76914,10.9051,0,8.81645,0,0,0,3.2659,0,0,0,0,0,0,0,0,56.6384,4.28761,0,12.0864,42.8,0,0,24.42,36.5,36.7,48.8,0,78.5374,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35342,0,0,0,0,0,0,0,0,5.09838,2.23112,6.24299,3.05571,1.68572,0,18.2051,0.0685026,7.20505,0,0,0,7.72941,0,1.70018,8.91772,0,6.8066,0,22.5,0,0,0
2020-01-19 18:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9462,0,0,0,0,42.8,0,0,48.84,47.9,59.4,73.7,0,134.3,84.3968,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55973,0,0,0,0,0,0,0,0,4.61874,11.8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,22.5,0,0,0
2020-01-19 20:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,47.9,48.1,73.7,0,118.752,74.1,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47554,0,0,0,0,0,0,0,0,6.31863,8.83842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19 22:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,36.5,36.7,47.118,0,74.6,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36392,0,0,0,0,0,0,0,0,7.26666,21.3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12 00:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,36.5,36.7,36.3,0,0,54,90,90,6.06651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50482,0,0,0,0,0,0,0,0,7.68732,37.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12 02:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,36.5,36.7,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88366,0,0,0,0,0,0,0,0,7.89117,26.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12 04:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,36.5,36.7,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6789,0,0,0,0,0,0,0,0,11.2353,52.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12 06:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.941,0,0,0,0,42.8,0,0,16.28,39.6965,36.7,61.2,0,0,74.1,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0943,0,0,0,0,0,0,0,0,15.7951,22.9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0
2020-02-12 08:00,180,0,0,0,0,0,0,15.3995,0,0,2.75969,17.4287,0,33.27,0,0,0,27.0862,0,0,0,0,0,0,0,0,53.8722,3.45682,0,9.87541,42.8,0,0,0,36.5,36.7,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6538,0,0,0,0,0,0,0,0,17.3695,33.7823,0.98891,12.0353,12.9968,0,3.41619,1.62822,7.42826,0,0,0,13.3093,0,7.57883,1.53073,0,3.74248,0,22.5,0,0,0
2020-02-12 10:00,180,0,0,0,0,0,0,23.487,0,0,4.24428,27.2719,0,51.3302,0,0,0,41.4368,0,0,0,0,0,0,0,0,134.979,8.95389,0,25.4533,42.8,0,0,16.3999,36.5,0,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17102,0,0,0,0,0,0,0,0,11.626,14.132,5.62136,18.4641,21.1738,0,18.2721,6.09892,15.2737,0,0,0,23.9063,0,11.782,8.42364,0,13.8455,0,22.5,0,27,0
2020-02-12 12:00,180,0,0,0,0,0,0,22.862,0,0,4.12407,26.4849,0,49.8068,0,0,0,40.2568,0,0,0,0,0,0,0,0,170.056,9.74132,0,20.0966,42.8,0,0,0,36.5,0,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73286,0,0,0,0,0,0,0,0,9.82476,12.2024,7.22803,16.5557,17.5995,0,26.2634,9.15693,17.9656,0,0,0,21.2386,0,13.1781,14.5146,0,19.0079,0,22.5,0,27,0
2020-02-12 14:00,180,0,0,0,0,0,0,23.2207,0,0,4.19961,15.9802,0,50.4667,0,0,0,40.8825,0,0,0,0,0,0,0,0,155.541,9.79521,0,27.7509,42.8,0,0,0,36.5,0,36.3,0,0,54,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97739,0,0,0,0,0,0,0,0,7.8333,12.2936,9.71649,13.9353,13.2615,0,31.4969,9.42554,17.1107,0,0,0,20.9244,0,9.38012,16.0431,0,21.1484,0,22.5,0,27,0
2020-02-12 16:00,180,0,0,0,0,0,0,19.1263,0,0,3.7707,23.9616,0,45.5176,0,0,0,36.6246,0,0,0,0,0,0,0,0,79.6888,4.61701,0,10.4488,42.8,0,0,0,36.5,0,36.3,0,54.7,54,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83231,0,0,0,0,0,0,0,0,4.14915,5.22598,6.39444,3.75754,2.31382,0,15.7494,6.54491,8.53088,0,0,0,7.44849,0,1.96101,11.2768,0,14.6211,0,22.5,0,27,0
2020-02-12 18:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.941,0,0,0,0,42.8,0,0,8.14,47.9,48.1,73.7,0,131.057,74.1,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23001,0,0,0,0,0,0,0,0,9.23946,31.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,56.6,0
