generation_project,gen_vintage,gen_tech,gen_load_zone,gen_energy_source,gen_is_intermittent,variable,period,value
Oahu_AES,1992,AES,Oahu,multiple,0,amortized_cost,2020,31331181.826544113
Oahu_AES,1992,AES,Oahu,multiple,0,amortized_cost,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_added,2020,0.0
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_added,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_in_place,2020,180.0
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_in_place,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_retired,2020,
Oahu_AES,1992,AES,Oahu,multiple,0,capacity_retired,2022,180.0
Oahu_AES,1992,AES,Oahu,multiple,0,capital_outlay,2020,0.0
Oahu_AES,1992,AES,Oahu,multiple,0,capital_outlay,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,fixed_om,2020,14677622.956780866
Oahu_AES,1992,AES,Oahu,multiple,0,fixed_om,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,fuel_cost,2020,109811746.06596807
Oahu_AES,1992,AES,Oahu,multiple,0,fuel_cost,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,non_renewable_output,2020,1576800.0000000016
Oahu_AES,1992,AES,Oahu,multiple,0,non_renewable_output,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,renewable_output,2020,0.0
Oahu_AES,1992,AES,Oahu,multiple,0,renewable_output,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,startup_om,2020,0.0
Oahu_AES,1992,AES,Oahu,multiple,0,startup_om,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,storage_load,2020,0.0
Oahu_AES,1992,AES,Oahu,multiple,0,storage_load,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,total_output,2020,1576800.0000000016
Oahu_AES,1992,AES,Oahu,multiple,0,total_output,2022,
Oahu_AES,1992,AES,Oahu,multiple,0,variable_om,2020,6031959.419571847
Oahu_AES,1992,AES,Oahu,multiple,0,variable_om,2022,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2020,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2022,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2025,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2030,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2035,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2040,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,amortized_cost,2045,283791.85665925033
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2020,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2022,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2025,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2030,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2035,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2040,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_added,2045,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2020,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2022,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2025,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2030,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2035,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2040,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_in_place,2045,8.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2020,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2022,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2025,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2030,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2035,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2040,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capacity_retired,2045,
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2020,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2022,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2025,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2030,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2035,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2040,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,capital_outlay,2045,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2020,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2022,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2025,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2030,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2035,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2040,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fixed_om,2045,67349.46997205736
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2020,377022.0800797826
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2022,1583813.8702357016
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2025,1430866.2114851633
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2030,417729.29652644036
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2035,164532.73029792574
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2040,238833.69523648548
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,fuel_cost,2045,463717.1704163253
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2020,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2022,7422.503438789547
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2025,6450.508940852814
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2030,1638.734525447045
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2035,393.61760660247677
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2040,554.2778541953215
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,non_renewable_output,2045,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2020,891.6643741403025
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2022,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2025,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2030,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2035,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2040,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,renewable_output,2045,1349.5460797799196
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2020,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2022,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2025,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2030,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2035,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2040,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,startup_om,2045,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2020,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2022,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2025,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2030,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2035,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2040,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,storage_load,2045,0.0
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2020,891.6643741403025
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2022,7422.503438789547
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2025,6450.508940852814
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2030,1638.734525447045
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2035,393.61760660247677
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2040,554.2778541953215
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,total_output,2045,1349.5460797799196
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2020,15804.54935867147
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2022,131562.1946613732
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2025,114333.81202714579
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2030,29046.19882134219
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2035,6976.783050224359
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2040,9824.449601336291
Oahu_Airport_DSG,2013,Airport_DSG,Oahu,multiple,0,variable_om,2045,23920.39902934064
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,amortized_cost,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,amortized_cost,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,amortized_cost,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,amortized_cost,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,amortized_cost,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_added,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_added,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_added,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_added,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_added,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_retired,2020,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_retired,2022,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_retired,2025,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_retired,2030,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capacity_retired,2035,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capital_outlay,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capital_outlay,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capital_outlay,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capital_outlay,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,capital_outlay,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fixed_om,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fixed_om,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fixed_om,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fixed_om,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fixed_om,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fuel_cost,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fuel_cost,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fuel_cost,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fuel_cost,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,fuel_cost,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,renewable_output,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,renewable_output,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,renewable_output,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,renewable_output,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,renewable_output,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,startup_om,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,startup_om,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,startup_om,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,startup_om,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,startup_om,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,storage_load,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,storage_load,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,storage_load,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,storage_load,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,storage_load,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,total_output,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,total_output,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,total_output,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,total_output,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,total_output,2035,
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,variable_om,2020,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,variable_om,2022,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,variable_om,2025,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,variable_om,2030,0.0
Oahu_Battery_Bulk,2020,Battery_Bulk,Oahu,Battery,0,variable_om,2035,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,amortized_cost,2022,21866109.85263975
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,amortized_cost,2025,21866109.85263975
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,amortized_cost,2030,21866109.85263975
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,amortized_cost,2035,21866109.85263975
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,amortized_cost,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_added,2022,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_added,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_added,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_added,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_added,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2022,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2025,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2030,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2035,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_retired,2022,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_retired,2025,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_retired,2030,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_retired,2035,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capacity_retired,2040,139.5
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capital_outlay,2022,212369103.2821338
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capital_outlay,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capital_outlay,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capital_outlay,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,capital_outlay,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fixed_om,2022,4283725.454490182
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fixed_om,2025,4283725.454490182
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fixed_om,2030,4283725.454490182
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fixed_om,2035,4283725.454490182
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fixed_om,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fuel_cost,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fuel_cost,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fuel_cost,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fuel_cost,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,fuel_cost,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,renewable_output,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,renewable_output,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,renewable_output,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,renewable_output,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,renewable_output,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,startup_om,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,startup_om,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,startup_om,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,startup_om,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,startup_om,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,storage_load,2022,23979.328085667395
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,storage_load,2025,23306.955168692228
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,storage_load,2030,25563.330556146193
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,storage_load,2035,27042.955568002686
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,storage_load,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,total_output,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,total_output,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,total_output,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,total_output,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,total_output,2040,
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,variable_om,2022,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,variable_om,2025,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,variable_om,2030,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,variable_om,2035,0.0
Oahu_Battery_Bulk,2022,Battery_Bulk,Oahu,Battery,0,variable_om,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,amortized_cost,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,amortized_cost,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,amortized_cost,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,amortized_cost,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_added,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_added,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_added,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_added,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_in_place,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_retired,2025,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_retired,2030,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_retired,2035,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capacity_retired,2040,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capital_outlay,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capital_outlay,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capital_outlay,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,capital_outlay,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fixed_om,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fixed_om,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fixed_om,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fixed_om,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fuel_cost,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fuel_cost,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fuel_cost,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,fuel_cost,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,non_renewable_output,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,renewable_output,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,renewable_output,2030,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,renewable_output,2035,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,renewable_output,2040,
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,startup_om,2025,0.0
Oahu_Battery_Bulk,2025,Battery_Bulk,Oahu,Battery,0,startup_om,2030,0.0
