period,timepoint_label,Oahu_AES,Oahu_Airport_DSG,Oahu_Battery_Bulk,Oahu_Battery_Conting,Oahu_Battery_Reg,Oahu_CC_152,Oahu_CIP_CT,Oahu_CentralTrackingPV_PV_01,Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_11,Oahu_CentralTrackingPV_PV_12,Oahu_CentralTrackingPV_PV_13,Oahu_CentralTrackingPV_PV_14,Oahu_CentralTrackingPV_PV_15,Oahu_CentralTrackingPV_PV_16,Oahu_CentralTrackingPV_PV_17,Oahu_CentralTrackingPV_PV_18,Oahu_DistBattery,Oahu_FlatDistPV_Oahu_FlatDistPV_0,Oahu_FlatDistPV_Oahu_FlatDistPV_1,Oahu_FlatDistPV_Oahu_FlatDistPV_2,Oahu_FlatDistPV_Oahu_FlatDistPV_3,Oahu_H-Power,Oahu_IC_Barge,Oahu_IC_MCBH,Oahu_IC_Schofield,Oahu_Kahe_1,Oahu_Kahe_2,Oahu_Kahe_3,Oahu_Kahe_4,Oahu_Kahe_5,Oahu_Kahe_6,Oahu_Kalaeloa_CC1,Oahu_Kalaeloa_CC2,Oahu_Kalaeloa_CC3,Oahu_OffshoreWind_OffWind,Oahu_OnshoreWind_OnWind_101,Oahu_OnshoreWind_OnWind_102,Oahu_OnshoreWind_OnWind_103,Oahu_OnshoreWind_OnWind_104,Oahu_OnshoreWind_OnWind_105,Oahu_OnshoreWind_OnWind_106,Oahu_OnshoreWind_OnWind_107,Oahu_OnshoreWind_OnWind_201,Oahu_OnshoreWind_OnWind_202,Oahu_OnshoreWind_OnWind_203,Oahu_OnshoreWind_OnWind_204,Oahu_OnshoreWind_OnWind_205,Oahu_OnshoreWind_OnWind_206,Oahu_OnshoreWind_OnWind_207,Oahu_OnshoreWind_OnWind_208,Oahu_OnshoreWind_OnWind_209,Oahu_OnshoreWind_OnWind_301,Oahu_OnshoreWind_OnWind_302,Oahu_OnshoreWind_OnWind_303,Oahu_OnshoreWind_OnWind_304,Oahu_OnshoreWind_OnWind_305,Oahu_OnshoreWind_OnWind_306,Oahu_OnshoreWind_OnWind_307,Oahu_OnshoreWind_OnWind_308,Oahu_OnshoreWind_OnWind_309,Oahu_OnshoreWind_OnWind_401,Oahu_OnshoreWind_OnWind_402,Oahu_OnshoreWind_OnWind_403,Oahu_OnshoreWind_OnWind_404,Oahu_OnshoreWind_OnWind_405,Oahu_OnshoreWind_OnWind_406,Oahu_OnshoreWind_OnWind_407,Oahu_OnshoreWind_OnWind_408,Oahu_OnshoreWind_OnWind_409,Oahu_OnshoreWind_OnWind_410,Oahu_OnshoreWind_OnWind_501,Oahu_OnshoreWind_OnWind_502,Oahu_OnshoreWind_OnWind_503,Oahu_OnshoreWind_OnWind_504,Oahu_OnshoreWind_OnWind_505,Oahu_OnshoreWind_OnWind_506,Oahu_OnshoreWind_OnWind_507,Oahu_OnshoreWind_OnWind_508,Oahu_OnshoreWind_OnWind_509,Oahu_OnshoreWind_OnWind_Kahuku,Oahu_OnshoreWind_OnWind_Kawailoa,Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,Oahu_Waiau_10,Oahu_Waiau_6,Oahu_Waiau_7,Oahu_Waiau_8,Oahu_Waiau_9
2020,2020-01-12 00:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,48.79999999999988,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.596192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.562840000000001,6.8510652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 02:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.807904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.041990000000002,27.038409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 04:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.320952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30506,7.87152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 06:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,48.79999999999988,48.59999999999995,91.56314032601968,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.134176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.741880000000002,50.18508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 08:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,11.697294000000001,0.0,0.0,2.13217,14.43064006,0.0,16.152021,0.0,0.0,0.0,20.33549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4803021957774,2.8907135704063402,0.0,8.094959530656395,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.757784000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.211370000000002,45.117444,0.9856099938642533,10.42655748983399,9.614399251677293,0.0,3.3180033058614553,0.9511014267181658,5.426882389229569,0.0,0.0,0.0,10.735723086281581,0.0,3.8758350138708133,1.644579390745956,0.0,3.658365821478323,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 10:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7125856,0.0,0.0,3.741225,25.028584050000003,0.0,24.4116192,0.0,0.0,0.0,26.635126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.25406667160759,7.716967485299584,0.0,20.363660766458594,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.154064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46745,18.624135000000003,4.686108785606415,14.416264558959286,16.156323432017206,0.0,14.553643086019049,4.7811096816262735,14.813072846448176,0.0,0.0,0.0,19.26912880170446,0.0,11.033110116977483,8.068141335605434,0.0,8.959574392742242,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 12:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,19.892396400000003,0.0,0.0,3.59369,24.028170770000003,0.0,31.5573288,0.0,0.0,0.0,25.979604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.4271232261233,9.294111177928325,0.0,13.318005084452334,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8980239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82659,6.5614584,7.322980430903707,14.461762064072287,12.790749835902881,0.0,12.44635446499765,5.487652272816255,16.685978849988565,0.0,0.0,0.0,15.695918181975825,0.0,12.531856579542762,13.885855963675453,0.0,15.425225578452846,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 14:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,19.742224800000002,0.0,0.0,3.7089149999999997,24.92476505,0.0,34.651746599999996,0.0,0.0,0.0,36.360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3376090530292,7.970379563020615,0.0,20.579456232174632,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90616,7.675146,7.728522396522013,10.989630426901373,9.490704695685116,0.0,26.93220025294065,8.715607172556089,15.569426024282405,0.0,0.0,0.0,17.22071889657813,0.0,7.694120384418788,14.661834050326508,0.0,17.184662179623206,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 16:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6192296,0.0,0.0,2.98545,19.87484144,0.0,20.8886988,0.0,0.0,0.0,28.770153999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87098419918371,3.9966893804815142,0.0,10.404018046711242,42.80000000000002,0.0,0.0,0.0,36.5,36.7,48.313044058416736,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.570744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71619,18.915591000000003,6.0729158951341455,2.9227189679824934,1.692145015241112,0.0,15.88703417342477,1.34297727046982,7.6182825164199865,0.0,0.0,0.0,7.266527215828496,0.0,1.4119094961191467,9.81281716107639,0.0,12.850495036474308,0.0,0.0,0.0,0.0,0.0
2020,2020-01-12 18:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,47.90000000000008,59.40000000000178,73.69999999999945,73.09999999999982,134.3,83.86540579424417,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10028,20.682612000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0
2020,2020-01-12 20:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,47.90000000000008,36.7,61.19999999999987,60.79999999999984,97.85022363581758,74.09999999999987,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05063,21.353982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0
2020,2020-01-12 22:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,36.3,74.5999999999991,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54296,14.568936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 00:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.60515,60.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 02:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.871071999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49235,58.637856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 04:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12112,32.092866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 06:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,0.0,36.5,36.7,48.79999999999988,0.0,93.76017151400215,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.184800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55688,59.226564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 08:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3960708,0.0,0.0,2.25289,15.28771614,0.0,26.0758164,0.0,0.0,0.0,21.812448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.72167173306747,2.9170499068737294,0.0,8.36137949239141,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.691151999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37096,31.791474,0.9612114678909545,10.77227793879495,10.809473593773768,0.0,3.2889163633013645,1.5648660201103377,6.831555773116635,0.0,0.0,0.0,12.363051681125954,0.0,5.948220091865187,1.6492050234229978,0.0,3.602614801497156,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 10:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,15.563529599999999,0.0,0.0,2.794485,18.83290056,0.0,27.345143999999998,0.0,0.0,0.0,22.847034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.70825490473678,8.347536344965137,0.0,23.75759710133908,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.743048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45386,19.550805,5.213575471588952,13.678196980555333,18.88259331730258,0.0,17.023047999699752,5.769213835608958,13.512908023844872,0.0,0.0,0.0,23.50769679314902,0.0,10.467778296076247,7.211835188806728,0.0,10.782586718452528,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 12:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,14.993092800000001,0.0,0.0,2.2108849999999998,8.64092235,0.0,34.3012362,0.0,0.0,0.0,32.017334999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.07103203382013,9.971415009099081,0.0,23.79543720182624,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.810336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.70314,17.043345,7.981648275259694,13.722372524260692,17.53772469343617,0.0,26.21336314731237,8.824610751938561,17.806423212285857,0.0,0.0,0.0,23.4550285878297,0.0,11.961506515160684,13.466796207197312,0.0,13.196968351568826,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 14:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6455748,0.0,0.0,2.42563,13.883580910000001,0.0,41.1229176,0.0,0.0,0.0,12.406359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.57489426927415,8.44351665794703,0.0,25.67641087485573,42.80000000000002,0.0,0.0,0.0,36.5,36.7,36.3,0.0,54.7,54.0,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.946776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57744,11.330766,8.787014226405706,12.45304170516073,10.622030108642608,0.0,29.952961275632536,2.1140579565258872,16.27193404173624,0.0,0.0,0.0,19.58368420612099,0.0,8.100854357097862,14.838849115455254,0.0,14.768583276032764,0.0,0.0,0.0,0.0,0.0
2020,2020-01-19 16:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563276800000001,0.0,0.0,0.7691399999999999,11.327054780000001,0.0,8.8164516,0.0,0.0,0.0,3.265899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.63842848882811,4.287606686219748,0.0,12.086384638652769,42.80000000000002,0.0,0.0,0.0,36.5,36.7,48.79999999999988,0.0,94.49999999999977,62.03549764172624,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3534239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098380000000001,2.2311218999999998,6.242988452603331,3.05571379376378,1.685721272573084,0.0,18.205056079072644,0.06850263480694356,7.205045385573365,0.0,0.0,0.0,7.7294060667183215,0.0,1.700178755886244,8.91772339197605,0.0,6.806601179940116,0.0,22.5,0.0,0.0,0.0
2020,2020-01-19 18:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.845177773239275,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,40.69999999999996,47.90000000000008,59.40000000000178,73.69999999999945,0.0,134.3,90.63778087187984,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.618740000000001,11.871381000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,5.9
2020,2020-01-19 20:00,180.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80000000000002,0.0,0.0,48.84,47.90000000000008,44.452057078778,73.69999999999945,0.0,114.4000000000008,74.09999999999987,90.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31863,8.838417000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
