BALANCING_AREA_TIMEPOINTS_1,BALANCING_AREA_TIMEPOINTS_2,MaximumContingencyDown
system_wide_balancing_area,2007011200,65.1531928883888
system_wide_balancing_area,2007011202,59.6794371458854
system_wide_balancing_area,2007011204,65.84810426802561
system_wide_balancing_area,2007011206,92.05242225460181
system_wide_balancing_area,2007011208,101.29812463927901
system_wide_balancing_area,2007011210,106.98994411658201
system_wide_balancing_area,2007011212,107.27479428830901
system_wide_balancing_area,2007011214,105.88392709538901
system_wide_balancing_area,2007011216,102.768292367398
system_wide_balancing_area,2007011218,107.94362666926
system_wide_balancing_area,2007011220,96.9919501866612
system_wide_balancing_area,2007011222,80.8284096985458
system_wide_balancing_area,2007011900,61.3468117783533
system_wide_balancing_area,2007011902,55.996184573235496
system_wide_balancing_area,2007011904,63.0413225801497
system_wide_balancing_area,2007011906,89.2195488310443
system_wide_balancing_area,2007011908,97.1808079903318
system_wide_balancing_area,2007011910,101.89599921721201
system_wide_balancing_area,2007011912,103.569627714566
system_wide_balancing_area,2007011914,103.18252494139699
system_wide_balancing_area,2007011916,100.522861922299
system_wide_balancing_area,2007011918,106.02374109713502
system_wide_balancing_area,2007011920,95.6177684581013
system_wide_balancing_area,2007011922,79.4260601040059
system_wide_balancing_area,2007021200,54.9266845187005
system_wide_balancing_area,2007021202,50.8469356385567
system_wide_balancing_area,2007021204,58.8718351968353
system_wide_balancing_area,2007021206,84.9488532799358
system_wide_balancing_area,2007021208,92.596043599371
system_wide_balancing_area,2007021210,97.4677470293534
system_wide_balancing_area,2007021212,99.4439747019364
system_wide_balancing_area,2007021214,99.8091698425093
system_wide_balancing_area,2007021216,99.14555962979351
system_wide_balancing_area,2007021218,107.84971679999902
system_wide_balancing_area,2007021220,96.37945990616811
system_wide_balancing_area,2007021222,75.0040681495319
system_wide_balancing_area,2007050200,62.7376853397717
system_wide_balancing_area,2007050202,58.0997057807963
system_wide_balancing_area,2007050204,63.58493755642101
system_wide_balancing_area,2007050206,89.9175935116221
system_wide_balancing_area,2007050208,100.221313549215
system_wide_balancing_area,2007050210,105.45299632003301
system_wide_balancing_area,2007050212,107.47826779454002
system_wide_balancing_area,2007050214,107.66920809700702
system_wide_balancing_area,2007050216,105.48951328669101
system_wide_balancing_area,2007050218,107.06299078689402
system_wide_balancing_area,2007050220,100.74510976018401
system_wide_balancing_area,2007050222,79.8705557797772
system_wide_balancing_area,2007092200,70.6958111981183
system_wide_balancing_area,2007092202,64.6314855447132
system_wide_balancing_area,2007092204,66.31972974462761
system_wide_balancing_area,2007092206,80.0761054163064
system_wide_balancing_area,2007092208,99.69335234065281
system_wide_balancing_area,2007092210,106.75517581192801
system_wide_balancing_area,2007092212,106.914821315971
system_wide_balancing_area,2007092214,106.19799593524101
system_wide_balancing_area,2007092216,104.87077550980901
system_wide_balancing_area,2007092218,107.35931699174301
system_wide_balancing_area,2007092220,98.24195894418861
system_wide_balancing_area,2007092222,85.5592546931349
system_wide_balancing_area,2007102700,69.5198808075542
system_wide_balancing_area,2007102702,63.448250487118
system_wide_balancing_area,2007102704,65.6655066977391
system_wide_balancing_area,2007102706,79.2257262672139
system_wide_balancing_area,2007102708,99.54831617067151
system_wide_balancing_area,2007102710,105.81923589425301
system_wide_balancing_area,2007102712,105.776452325713
system_wide_balancing_area,2007102714,102.45631239483902
system_wide_balancing_area,2007102716,100.67519639081301
system_wide_balancing_area,2007102718,105.58028985501102
system_wide_balancing_area,2007102720,96.88760871792611
system_wide_balancing_area,2007102722,83.780227556403
system_wide_balancing_area,2007121500,66.01505443910051
system_wide_balancing_area,2007121502,59.241201703498405
system_wide_balancing_area,2007121504,61.7829647219441
system_wide_balancing_area,2007121506,75.0489342168683
system_wide_balancing_area,2007121508,92.85689727120881
system_wide_balancing_area,2007121510,98.11570984285771
system_wide_balancing_area,2007121512,96.88969121672231
system_wide_balancing_area,2007121514,93.66136591931792
system_wide_balancing_area,2007121516,95.1628411828557
system_wide_balancing_area,2007121518,101.83339688337001
system_wide_balancing_area,2007121520,93.5528530844926
system_wide_balancing_area,2007121522,79.9529832474187
system_wide_balancing_area,2008022000,61.33892959200321
