ShiftDemand_index_1,ShiftDemand_index_2,ShiftDemand
Oahu,2007011200,153.0261034390512
Oahu,2007011202,221.93919297215592
Oahu,2007011204,138.25962509387887
Oahu,2007011206,-76.99667513679798
Oahu,2007011208,-101.29812463927901
Oahu,2007011210,-27.17242146570605
Oahu,2007011212,-19.74920742036845
Oahu,2007011214,20.030871884582837
Oahu,2007011216,-102.768292367398
Oahu,2007011218,-107.94362666926
Oahu,2007011220,-96.9919501866612
Oahu,2007011222,-0.3354955041981498
Oahu,2007011900,146.86845402355533
Oahu,2007011902,224.5138807849475
Oahu,2007011904,116.60565597263725
Oahu,2007011906,-89.2195488310443
Oahu,2007011908,-97.1808079903318
Oahu,2007011910,-6.2253061469515245
Oahu,2007011912,44.556858667224716
Oahu,2007011914,41.671245101504155
Oahu,2007011916,-100.522861922299
Oahu,2007011918,-106.02374109713502
Oahu,2007011920,-95.6177684581013
Oahu,2007011922,-79.4260601040059
Oahu,2007021200,103.6266244001906
Oahu,2007021202,131.18050349118602
Oahu,2007021204,66.51700480578168
Oahu,2007021206,-84.9488532799358
Oahu,2007021208,-86.39163803247122
Oahu,2007021210,68.31446860097748
Oahu,2007021212,91.18874262474152
Oahu,2007021214,68.1610438513914
Oahu,2007021216,-78.41465160616258
Oahu,2007021218,-107.84971679999902
Oahu,2007021220,-96.37945990616811
Oahu,2007021222,-75.0040681495319
Oahu,2007050200,83.85411618947951
Oahu,2007050202,123.5829506230468
Oahu,2007050204,32.257569812011425
Oahu,2007050206,-89.9175935116221
Oahu,2007050208,-4.742641260471885
Oahu,2007050210,124.0079140508368
Oahu,2007050212,66.81469438043709
Oahu,2007050214,56.363356668158886
Oahu,2007050216,-105.10694408828522
Oahu,2007050218,-107.06299078689402
Oahu,2007050220,-100.74510976018401
Oahu,2007050222,-79.30532231651331
Oahu,2007092200,36.36871799455744
Oahu,2007092202,87.56016998387733
Oahu,2007092204,82.29728132785829
Oahu,2007092206,-30.070942057516724
Oahu,2007092208,-14.41237606690963
Oahu,2007092210,10.647446848901907
Oahu,2007092212,137.5551737375947
Oahu,2007092214,62.84270501389774
Oahu,2007092216,-81.62764615319449
Oahu,2007092218,-107.35931699174301
Oahu,2007092220,-98.24195894418861
Oahu,2007092222,-85.5592546931349
Oahu,2007102700,120.44026578142254
Oahu,2007102702,179.4753181066511
Oahu,2007102704,100.22990819674409
Oahu,2007102706,31.78196729325809
Oahu,2007102708,10.372143945077838
Oahu,2007102710,-82.95067430810218
Oahu,2007102712,-12.808698273895331
Oahu,2007102714,-40.44031369463599
Oahu,2007102716,-100.67519639081301
Oahu,2007102718,-105.58028985501102
Oahu,2007102720,-96.88760871792611
Oahu,2007102722,-2.956822082769989
Oahu,2007121500,77.09579319619218
Oahu,2007121502,137.39816848486117
Oahu,2007121504,94.35828464352925
Oahu,2007121506,-11.276944617702554
Oahu,2007121508,-92.85689727120881
Oahu,2007121510,18.649343278659316
Oahu,2007121512,110.05564666401008
Oahu,2007121514,22.745251765305422
Oahu,2007121516,-95.1628411828557
Oahu,2007121518,-101.83339688337001
Oahu,2007121520,-93.5528530844926
Oahu,2007121522,-65.61955499292769
Oahu,2008022000,124.17398955545602
Oahu,2008022002,182.8283994950719
Oahu,2008022004,112.85005882590966
Oahu,2008022006,-88.242639212261
Oahu,2008022008,-98.1146099768288
Oahu,2008022010,47.87130181132371
Oahu,2008022012,88.74736845637602
Oahu,2008022014,-42.223375226072335
Oahu,2008022016,-105.764410065102
Oahu,2008022018,-110.51424776977001
Oahu,2008022020,-98.6566348790308
Oahu,2008022022,-12.95520101507232
Oahu,2008041000,172.93783049609488
Oahu,2008041002,216.56349087506004
Oahu,2008041004,118.43538624745443
Oahu,2008041006,-89.11772039641392
Oahu,2008041008,-98.447672732806
Oahu,2008041010,-31.963848947791803
Oahu,2008041012,25.690453433905304
Oahu,2008041014,-63.464180263608554
Oahu,2008041016,-39.65256684962321
Oahu,2008041018,-109.97753804314401
Oahu,2008041020,-100.887293003778
Oahu,2008041022,-0.11634081534913321
Oahu,2008061700,128.40061643958592
Oahu,2008061702,151.84199774659464
Oahu,2008061704,99.20387280109209
Oahu,2008061706,-86.11021704011527
Oahu,2008061708,-57.311965158698456
Oahu,2008061710,26.37170597863424
Oahu,2008061712,64.26734181735713
Oahu,2008061714,46.97468866481984
Oahu,2008061716,-109.285956659858
Oahu,2008061718,-107.87839976226502
Oahu,2008061720,-104.69522462503602
Oahu,2008061722,-51.77846020211105
Oahu,2008081800,183.0796005135855
Oahu,2008081802,227.6078996362608
Oahu,2008081804,132.4853474264508
Oahu,2008081806,-93.8601259189133
Oahu,2008081808,-19.17034244559281
Oahu,2008081810,-49.176906706793304
Oahu,2008081812,3.183327797406463
Oahu,2008081814,-30.851889297510894
Oahu,2008081816,-115.11239903870901
Oahu,2008081818,-111.961050214669
Oahu,2008081820,-108.00038336542501
Oahu,2008081822,-18.22307838609032
Oahu,2008091000,132.54638086443805
Oahu,2008091002,180.51469534037727
Oahu,2008091004,116.90208921413821
Oahu,2008091006,-93.2958303663097
Oahu,2008091008,-105.62121755185102
Oahu,2008091010,-30.480915715397614
Oahu,2008091012,35.22209561546832
Oahu,2008091014,-26.42215179274622
Oahu,2008091016,-112.66854475455
Oahu,2008091018,-114.067607729664
Oahu,2008091020,-93.83369876768452
Oahu,2008091022,111.20470564378121
Oahu,2008112200,102.83998254664331
Oahu,2008112202,109.16017837159879
Oahu,2008112204,116.99452775218379
Oahu,2008112206,-23.269019067696817
Oahu,2008112208,-63.21674595981179
