timestamp,Oahu_AES,Oahu_Airport_DSG,Oahu_Battery_Bulk,Oahu_Battery_Conting,Oahu_Battery_Reg,Oahu_CC_152,Oahu_CIP_CT,Oahu_CentralTrackingPV_PV_01,Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_11,Oahu_CentralTrackingPV_PV_12,Oahu_CentralTrackingPV_PV_13,Oahu_CentralTrackingPV_PV_14,Oahu_CentralTrackingPV_PV_15,Oahu_CentralTrackingPV_PV_16,Oahu_CentralTrackingPV_PV_17,Oahu_CentralTrackingPV_PV_18,Oahu_DistBattery,Oahu_FlatDistPV_Oahu_FlatDistPV_0,Oahu_FlatDistPV_Oahu_FlatDistPV_1,Oahu_FlatDistPV_Oahu_FlatDistPV_2,Oahu_FlatDistPV_Oahu_FlatDistPV_3,Oahu_H-Power,Oahu_IC_Barge,Oahu_IC_MCBH,Oahu_IC_Schofield,Oahu_Kahe_1,Oahu_Kahe_2,Oahu_Kahe_3,Oahu_Kahe_4,Oahu_Kahe_5,Oahu_Kahe_6,Oahu_Kalaeloa_CC1,Oahu_Kalaeloa_CC2,Oahu_Kalaeloa_CC3,Oahu_OffshoreWind_OffWind,Oahu_OnshoreWind_OnWind_101,Oahu_OnshoreWind_OnWind_102,Oahu_OnshoreWind_OnWind_103,Oahu_OnshoreWind_OnWind_104,Oahu_OnshoreWind_OnWind_105,Oahu_OnshoreWind_OnWind_106,Oahu_OnshoreWind_OnWind_107,Oahu_OnshoreWind_OnWind_201,Oahu_OnshoreWind_OnWind_202,Oahu_OnshoreWind_OnWind_203,Oahu_OnshoreWind_OnWind_204,Oahu_OnshoreWind_OnWind_205,Oahu_OnshoreWind_OnWind_206,Oahu_OnshoreWind_OnWind_207,Oahu_OnshoreWind_OnWind_208,Oahu_OnshoreWind_OnWind_209,Oahu_OnshoreWind_OnWind_301,Oahu_OnshoreWind_OnWind_302,Oahu_OnshoreWind_OnWind_303,Oahu_OnshoreWind_OnWind_304,Oahu_OnshoreWind_OnWind_305,Oahu_OnshoreWind_OnWind_306,Oahu_OnshoreWind_OnWind_307,Oahu_OnshoreWind_OnWind_308,Oahu_OnshoreWind_OnWind_309,Oahu_OnshoreWind_OnWind_401,Oahu_OnshoreWind_OnWind_402,Oahu_OnshoreWind_OnWind_403,Oahu_OnshoreWind_OnWind_404,Oahu_OnshoreWind_OnWind_405,Oahu_OnshoreWind_OnWind_406,Oahu_OnshoreWind_OnWind_407,Oahu_OnshoreWind_OnWind_408,Oahu_OnshoreWind_OnWind_409,Oahu_OnshoreWind_OnWind_410,Oahu_OnshoreWind_OnWind_501,Oahu_OnshoreWind_OnWind_502,Oahu_OnshoreWind_OnWind_503,Oahu_OnshoreWind_OnWind_504,Oahu_OnshoreWind_OnWind_505,Oahu_OnshoreWind_OnWind_506,Oahu_OnshoreWind_OnWind_507,Oahu_OnshoreWind_OnWind_508,Oahu_OnshoreWind_OnWind_509,Oahu_OnshoreWind_OnWind_Kahuku,Oahu_OnshoreWind_OnWind_Kawailoa,Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,Oahu_Waiau_10,Oahu_Waiau_6,Oahu_Waiau_7,Oahu_Waiau_8,Oahu_Waiau_9
2023-12-15 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,16.28,0,0,0,0,134.3,94.2,90,90,28,8.08587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.143,0,0,0,0,0,0,0,0,25.9046,38.8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,104.261,74.1,90,90,28,8.08551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5623,0,0,0,0,0,0,0,0,25.7455,49.6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,134.3,83.4865,90,90,28,7.95668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0667,0,0,0,0,0,0,0,0,22.9382,37.3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5695,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,113.75,90,90,28,8.04195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4641,0,0,0,0,0,0,0,0,25.8639,54.5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 08:00,0,0,0,0,0,0,0,9.35728,0,0,125.646,17.4036,0,10.9586,0,0,0,170.743,112.426,7.97048,0,0,0,0,0,0,39.702,2.87654,0,7.26603,42.8,0,0,0,0,0,0,0,0,54,90,90,28,7.55571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0625,0,0,0,0,0,0,0,0,24.2939,50.0323,1.06281,5.45664,7.94991,0,4.03828,1.264,4.03256,0,0,0,9.80574,0,3.52597,1.99248,0,3.04381,0,0,0,0,0
2023-12-15 10:00,0,0,0,0,0,0,0,20.5831,0,0,131.321,14.253,0,16.2367,0,0,0,75.828,162.366,29.7099,0,0,0,0,0,0,164.367,6.17901,0,22.724,42.8,0,0,0,0,0,0,0,0,54,90,90,20.618,6.37994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6648,0,0,0,0,0,0,0,0,23.7723,52.433,4.54111,16.5377,15.3666,0,17.1166,5.72949,16.0266,0,0,0,19.1059,0,12.2443,8.63355,0,12.3424,0,0,0,0,0
2023-12-15 12:00,0,0,0,0,0,0,0,17.3156,0,0,174.85,24.2816,0,30.1347,0,0,0,229.504,174.186,43.5603,0,0,0,0,0,0,168.834,7.98012,0,27.132,42.8,0,0,0,0,0,0,0,0,54,90,90,0,7.29845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6342,0,0,0,0,0,0,0,0,21.5907,40.5235,7.25189,13.1343,14.8312,0,24.2254,2.55572,15.5032,0,0,0,21.0429,0,10.4726,11.8756,0,14.1668,0,0,0,0,0
2023-12-15 14:00,0,0,0,0,0,0,0,20.5729,0,0,182.512,25.3048,0,33.0928,0,0,0,217.776,171.975,28.9022,0,0,0,0,0,0,102.786,3.87861,0,14.7024,42.8,0,0,0,0,0,0,0,0,54,90,90,28,7.85255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1989,0,0,0,0,0,0,0,0,22.3999,46.2241,4.23941,6.30945,7.47244,0,17.3175,5.14333,7.83919,0,0,0,11.2878,0,5.29437,7.26542,0,9.34785,0,0,0,0,0
2023-12-15 16:00,0,0,0,0,0,0,0,13.007,0,0,114.542,15.8133,0,7.42538,0,0,0,141.547,85.7341,16.0103,0,0,0,0,0,0,37.0319,2.43181,0,4.9494,42.8,0,0,0,0,0,0,0,0,54,90,90,28,7.92115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7884,0,0,0,0,0,0,0,0,19.9771,47.0804,3.18016,2.33505,2.30297,0,6.10755,2.21191,3.67684,0,0,0,3.85684,0,1.54519,3.9736,0,6.51714,0,0,0,0,0
2023-12-15 18:00,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.737,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,94.2,90,90,28,7.93745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8312,0,0,0,0,0,0,0,0,25.5174,50.3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 20:00,0,0,132.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,108.342,90,90,28,8.06982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.084,0,0,0,0,0,0,0,0,25.5541,55.3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 22:00,0,0,6.89087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1675,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,113.75,90,90,28,8.08587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7316,0,0,0,0,0,0,0,0,25.0128,55.8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,113.75,90,90,28,8.70776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5962,0,0,0,0,0,0,0,0,14.5628,6.85107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,113.75,90,90,28,10.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8079,0,0,0,0,0,0,0,0,16.042,27.0384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,126.833,90,90,28,11.1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32095,0,0,0,0,0,0,0,0,7.30506,7.87152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 06:00,0,0,7.50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3221,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,10.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1342,0,0,0,0,0,0,0,0,17.7419,50.1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 08:00,0,0,0,0,0,0,0,11.6973,0,0,104.918,14.7319,0,16.152,0,0,0,143.756,103.63,26.8241,0,0,0,0,0,0,45.2399,2.89071,0,8.09496,42.8,0,0,0,0,0,0,0,54.7,54,90,90,28,11.3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7578,0,0,0,0,0,0,0,0,19.2114,45.1174,0.98561,10.4266,9.6144,0,3.318,0.951101,5.42688,0,0,0,10.7357,0,3.87584,1.64458,0,3.65837,0,0,0,0,0
2024-01-12 10:00,0,0,0,0,0,0,0,20.7126,0,0,184.094,25.551,0,24.4116,0,0,0,188.29,153.189,45.3209,0,0,0,0,0,0,159.138,7.71697,0,20.3637,42.8,0,0,0,0,0,0,0,54.7,54,90,90,28,4.12782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1541,0,0,0,0,0,0,0,0,16.4674,18.6241,4.68611,14.4163,16.1563,0,14.5536,4.78111,14.8131,0,0,0,19.2691,0,11.0331,8.06814,0,8.95957,0,0,0,0,0
2024-01-12 12:00,0,0,0,0,0,0,0,19.8924,0,0,176.834,24.5297,0,31.5573,0,0,0,183.656,165.232,45.5495,0,0,0,0,0,0,192.807,9.29411,0,13.318,42.8,0,0,0,0,0,0,0,54.7,54,90,90,28,1.00679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89802,0,0,0,0,0,0,0,0,9.82659,6.56146,7.32298,14.4618,12.7907,0,12.4464,5.48765,16.686,0,0,0,15.6959,0,12.5319,13.8859,0,15.4252,0,0,0,0,0
2024-01-12 14:00,0,0,0,0,0,0,0,19.7422,0,0,182.504,25.445,0,34.6517,0,0,0,257.038,183.78,47.2836,0,0,0,0,0,0,189.896,7.97038,0,20.5795,42.8,0,0,0,0,0,0,0,54.7,54,90,90,28,0.884541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41687,0,0,0,0,0,0,0,0,8.90616,7.67515,7.72852,10.9896,9.4907,0,26.9322,8.71561,15.5694,0,0,0,17.2207,0,7.69412,14.6618,0,17.1847,0,0,0,0,0
2024-01-12 16:00,0,0,0,0,0,0,0,16.6192,0,0,146.905,20.2897,0,20.8887,0,0,0,203.383,123.904,35.3963,0,0,0,0,0,0,81.9978,3.99669,0,10.404,42.8,0,0,0,0,0,0,0,54.7,54,90,90,28,5.60117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57074,0,0,0,0,0,0,0,0,12.7162,18.9156,6.07292,2.92272,1.69215,0,15.887,1.34298,7.61828,0,0,0,7.26653,0,1.41191,9.81282,0,12.8505,0,0,0,0,0
2024-01-12 18:00,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.469,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,10.0494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6635,0,0,0,0,0,0,0,0,16.1003,20.6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3507,0,0,0,17.7
2024-01-12 20:00,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.469,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,11.2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93744,0,0,0,0,0,0,0,0,13.0506,21.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,9.46734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95487,0,0,0,0,0,0,0,0,10.543,14.5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,134.3,86.9659,90,90,28,15.2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1301,0,0,0,0,0,0,0,0,25.6051,60.3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,134.3,94.2,90,90,28,13.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8711,0,0,0,0,0,0,0,0,25.4923,58.6379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,16.28,0,0,0,0,134.3,98.2355,90,90,28,8.46756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3618,0,0,0,0,0,0,0,0,17.1211,32.0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 06:00,0,0,103.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,8.57034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1848,0,0,0,0,0,0,0,0,25.5569,59.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 08:00,0,0,0,0,0,0,0,12.3961,0,0,110.858,15.6068,0,26.0758,0,0,0,154.197,102.574,9.76923,0,0,0,0,0,0,62.2901,2.91705,0,8.36138,42.8,0,0,0,0,0,0,0,117.777,74.1,90,90,28,4.5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6912,0,0,0,0,0,0,0,0,20.371,31.7915,0.961211,10.7723,10.8095,0,3.28892,1.56487,6.83156,0,0,0,12.3631,0,5.94822,1.64921,0,3.60261,0,0,0,0,0
2024-01-19 10:00,0,0,0,0,0,0,0,15.5635,0,0,137.508,19.226,0,27.3451,0,0,0,161.511,54.0008,18.0693,0,0,0,0,0,0,163.949,8.34754,0,23.7576,42.8,0,0,0,0,0,0,0,134.3,74.1,90,90,28,1.37598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.743,0,0,0,0,0,0,0,0,19.4539,19.5508,5.21358,13.6782,18.8826,0,17.023,5.76921,13.5129,0,0,0,23.5077,0,10.4678,7.21184,0,10.7826,0,0,0,0,0
2024-01-19 12:00,0,0,0,0,0,0,0,14.9931,0,0,108.791,8.82129,0,34.3012,0,0,0,226.338,144.516,11.0747,0,0,0,0,0,0,224.346,9.97142,0,23.7954,42.8,0,0,0,0,0,0,0,134.3,74.1,90,90,28,0.484779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81034,0,0,0,0,0,0,0,0,15.7031,17.0433,7.98165,13.7224,17.5377,0,26.2134,8.82461,17.8064,0,0,0,23.455,0,11.9615,13.4668,0,13.197,0,0,0,0,0
2024-01-19 14:00,0,0,0,0,0,0,0,12.6456,0,0,119.358,14.1734,0,41.1229,0,0,0,87.7033,107.105,29.4104,0,0,0,0,0,0,191.62,8.44352,0,25.6764,42.8,0,0,0,0,0,0,0,114.4,74.1,90,90,28,1.37272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94678,0,0,0,0,0,0,0,0,9.57744,11.3308,8.78701,12.453,10.622,0,29.953,2.11406,16.2719,0,0,0,19.5837,0,8.10085,14.8388,0,14.7686,0,0,0,0,0
2024-01-19 16:00,0,0,11.5027,0,0,0,0,5.56328,0,0,37.847,11.5635,0,8.81645,0,0,0,23.0874,13.9917,2.34957,0,0,0,0,0,0,78.8883,4.28761,0,12.0864,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,0.123957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35342,0,0,0,0,0,0,0,0,5.09838,2.23112,6.24299,3.05571,1.68572,0,18.2051,0.0685026,7.20505,0,0,0,7.72941,0,1.70018,8.91772,0,6.8066,27.9,0,0,0,0
2024-01-19 18:00,0,0,139.5,0,0,0,111.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.469,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,0.958182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55973,0,0,0,0,0,0,0,0,4.61874,11.8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 20:00,0,0,127.997,0,0,0,59.8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.469,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,1.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47554,0,0,0,0,0,0,0,0,6.31863,8.83842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,134.3,134.4,90,90,28,1.00496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36392,0,0,0,0,0,0,0,0,7.26666,21.3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,0,94.2,90,90,28,10.9819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50482,0,0,0,0,0,0,0,0,7.68732,37.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,48.84,0,0,0,0,0,96.3832,90,90,28,9.98925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88366,0,0,0,0,0,0,0,0,7.89117,26.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,32.56,0,0,0,0,0,94.2,90,90,28,9.93306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6789,0,0,0,0,0,0,0,0,11.2353,52.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 06:00,0,0,61.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.469,0,0,0,0,42.8,0,0,48.84,0,0,0,0,0,110.33,90,90,28,8.59221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0943,0,0,0,0,0,0,0,0,15.7951,22.9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
2024-02-12 08:00,0,0,0,0,0,0,0,15.3995,0,0,135.796,18.4809,0,33.27,0,0,0,191.478,134.513,31.4661,0,0,0,0,0,0,75.0354,3.45682,0,9.87541,42.8,0,0,0,0,0,0,0,0,54,79.4761,0,0,7.63592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6538,0,0,0,0,0,0,0,0,17.3695,33.7823,0.98891,12.0353,12.9968,0,3.41619,1.62822,7.42826,0,0,0,13.3093,0,7.57883,1.53073,0,3.74248,0,0,0,0,0
2024-02-12 10:00,0,0,0,0,0,0,0,23.487,0,0,208.848,28.9184,0,51.3302,0,0,0,292.926,209.067,53.6788,0,0,0,0,0,0,188.004,8.95389,0,25.4533,42.8,0,0,0,0,0,0,0,0,54,78.5,0,0,4.07287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17102,0,0,0,0,0,0,0,0,11.626,14.132,5.62136,18.4641,21.1738,0,18.2721,6.09892,15.2737,0,0,0,23.9063,0,11.782,8.42364,0,13.8455,0,0,0,0,0
