LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2007011200,651.531928883888
Oahu,2007011202,596.794371458854
Oahu,2007011204,658.481042680256
Oahu,2007011206,920.524222546018
Oahu,2007011208,1012.98124639279
Oahu,2007011210,1069.89944116582
Oahu,2007011212,1072.74794288309
Oahu,2007011214,1058.83927095389
Oahu,2007011216,1027.68292367398
Oahu,2007011218,1079.4362666926
Oahu,2007011220,969.919501866612
Oahu,2007011222,808.284096985458
Oahu,2007011900,613.468117783533
Oahu,2007011902,559.961845732355
Oahu,2007011904,630.413225801497
Oahu,2007011906,892.195488310443
Oahu,2007011908,971.808079903318
Oahu,2007011910,1018.95999217212
Oahu,2007011912,1035.69627714566
Oahu,2007011914,1031.82524941397
Oahu,2007011916,1005.22861922299
Oahu,2007011918,1060.23741097135
Oahu,2007011920,956.177684581013
Oahu,2007011922,794.260601040059
Oahu,2007021200,549.266845187005
Oahu,2007021202,508.469356385567
Oahu,2007021204,588.718351968353
Oahu,2007021206,849.488532799358
Oahu,2007021208,925.96043599371
Oahu,2007021210,974.677470293534
Oahu,2007021212,994.439747019364
Oahu,2007021214,998.091698425093
Oahu,2007021216,991.455596297935
Oahu,2007021218,1078.49716799999
Oahu,2007021220,963.794599061681
Oahu,2007021222,750.040681495319
Oahu,2007050200,627.376853397717
Oahu,2007050202,580.997057807963
Oahu,2007050204,635.84937556421
Oahu,2007050206,899.175935116221
Oahu,2007050208,1002.21313549215
Oahu,2007050210,1054.52996320033
Oahu,2007050212,1074.7826779454
Oahu,2007050214,1076.69208097007
Oahu,2007050216,1054.89513286691
Oahu,2007050218,1070.62990786894
Oahu,2007050220,1007.45109760184
Oahu,2007050222,798.705557797772
Oahu,2007092200,706.958111981183
Oahu,2007092202,646.314855447132
Oahu,2007092204,663.197297446276
Oahu,2007092206,800.761054163064
Oahu,2007092208,996.933523406528
Oahu,2007092210,1067.55175811928
Oahu,2007092212,1069.14821315971
Oahu,2007092214,1061.97995935241
Oahu,2007092216,1048.70775509809
Oahu,2007092218,1073.59316991743
Oahu,2007092220,982.419589441886
